Date updated,County code,County,Total cases ,Confirmed cases,Probable cases,Total case rate,Hospitalized cases,Total deaths,Confirmed deaths,Probable deaths
07/08/2021,6,New London,22620,21332,1288,8529,0,451,349,102
07/08/2021,7,Tolland,9664,8773,891,6412,0,187,149,38
07/08/2021,8,Windham,10956,10499,457,9382,0,195,154,41
07/09/2021,1,Fairfield,100653,91717,8936,10670,7,2201,1773,428
07/09/2021,2,Hartford,84670,78961,5709,9495,8,2439,2001,438
07/09/2021,3,Litchfield,14712,13021,1691,8158,0,298,259,39
07/09/2021,4,Middlesex,12890,11725,1165,7935,0,374,287,87
07/09/2021,5,New Haven,92573,83057,9516,10830,10,2133,1838,295
07/09/2021,6,New London,22625,21335,1290,8531,0,451,349,102
07/09/2021,7,Tolland,9673,8778,895,6418,0,187,149,38
07/09/2021,8,Windham,10991,10533,458,9412,0,195,154,41
07/12/2021,1,Fairfield,100670,91728,8942,10672,11,2201,1773,428
07/12/2021,2,Hartford,84690,78976,5714,9497,8,2439,2001,438
07/12/2021,3,Litchfield,14714,13023,1691,8159,1,298,259,39
07/12/2021,4,Middlesex,12894,11727,1167,7938,1,374,287,87
07/12/2021,5,New Haven,92587,83065,9522,10832,11,2133,1838,295
07/12/2021,6,New London,22626,21334,1292,8531,3,451,349,102
07/12/2021,7,Tolland,9685,8790,895,6426,0,187,149,38
07/12/2021,8,Windham,10995,10530,465,9415,0,195,154,41
07/13/2021,1,Fairfield,100729,91776,8953,10678,11,2201,1773,428
07/13/2021,2,Hartford,84744,79017,5727,9503,10,2439,2001,438
07/13/2021,3,Litchfield,14723,13032,1691,8164,1,298,259,39
07/13/2021,4,Middlesex,12908,11738,1170,7947,1,374,287,87
07/13/2021,5,New Haven,92628,83100,9528,10837,10,2133,1838,295
07/13/2021,6,New London,22647,21348,1299,8539,2,451,349,102
07/13/2021,7,Tolland,9689,8793,896,6428,0,187,149,38
07/13/2021,8,Windham,11000,10535,465,9419,0,195,154,41
07/14/2021,1,Fairfield,100760,91796,8964,10681,8,2201,1773,428
07/14/2021,2,Hartford,84801,79062,5739,9510,9,2439,2001,438
07/14/2021,3,Litchfield,14729,13035,1694,8168,0,298,259,39
07/14/2021,4,Middlesex,12914,11742,1172,7950,1,374,287,87
07/14/2021,5,New Haven,92661,83121,9540,10841,10,2133,1838,295
07/14/2021,6,New London,22657,21356,1301,8543,1,451,349,102
07/14/2021,7,Tolland,9688,8792,896,6428,0,187,149,38
07/14/2021,8,Windham,11000,10534,466,9419,1,195,154,41
07/15/2021,1,Fairfield,100790,91817,8973,10684,6,2203,1774,429
07/15/2021,2,Hartford,84835,79081,5754,9514,16,2439,2001,438
07/15/2021,3,Litchfield,14735,13040,1695,8171,1,298,259,39
07/15/2021,4,Middlesex,12925,11752,1173,7957,2,374,287,87
07/15/2021,5,New Haven,92715,83140,9575,10847,11,2134,1839,295
07/15/2021,6,New London,22667,21363,1304,8547,1,451,349,102
07/15/2021,7,Tolland,9691,8795,896,6430,0,187,149,38
07/15/2021,8,Windham,11002,10536,466,9421,1,195,154,41
07/16/2021,1,Fairfield,100816,91838,8978,10687,6,2203,1774,429
07/16/2021,2,Hartford,84890,79121,5769,9520,19,2439,2001,438
07/16/2021,3,Litchfield,14739,13042,1697,8173,1,298,259,39
07/16/2021,4,Middlesex,12936,11757,1179,7964,2,374,287,87
07/16/2021,5,New Haven,92751,83167,9584,10851,13,2134,1839,295
07/16/2021,6,New London,22675,21368,1307,8550,3,451,349,102
07/16/2021,7,Tolland,9690,8794,896,6429,0,187,149,38
07/16/2021,8,Windham,11002,10536,466,9421,0,195,154,41
07/19/2021,1,Fairfield,100919,91922,8997,10698,10,2203,1774,429
07/19/2021,2,Hartford,85015,79223,5792,9534,20,2439,2001,438
07/19/2021,3,Litchfield,14755,13056,1699,8182,0,298,259,39
07/19/2021,4,Middlesex,12952,11771,1181,7974,2,374,287,87
07/19/2021,5,New Haven,92825,83230,9595,10860,14,2134,1839,295
07/19/2021,6,New London,22717,21405,1312,8566,4,451,349,102
07/19/2021,7,Tolland,9710,8809,901,6442,0,187,149,38
07/19/2021,8,Windham,11006,10539,467,9424,0,195,154,41
07/20/2021,1,Fairfield,100956,91950,9006,10702,12,2203,1774,429
07/20/2021,2,Hartford,85074,79272,5802,9540,19,2439,2001,438
07/20/2021,3,Litchfield,14772,13068,1704,8192,0,298,259,39
07/20/2021,4,Middlesex,12959,11774,1185,7978,2,374,287,87
07/20/2021,5,New Haven,92906,83294,9612,10869,16,2134,1840,294
07/20/2021,6,New London,22729,21413,1316,8570,5,451,349,102
07/20/2021,7,Tolland,9715,8814,901,6446,0,187,149,38
07/20/2021,8,Windham,11009,10541,468,9427,0,195,154,41
07/21/2021,1,Fairfield,101024,91994,9030,10709,14,2203,1774,429
07/21/2021,2,Hartford,85139,79317,5822,9548,19,2439,2001,438
07/21/2021,3,Litchfield,14778,13070,1708,8195,0,298,259,39
07/21/2021,4,Middlesex,12964,11777,1187,7981,1,374,287,87
07/21/2021,5,New Haven,92963,83325,9638,10876,17,2134,1840,294
07/21/2021,6,New London,22746,21425,1321,8577,7,451,349,102
07/21/2021,7,Tolland,9719,8815,904,6448,0,187,149,38
07/21/2021,8,Windham,11012,10544,468,9430,0,195,154,41
07/22/2021,1,Fairfield,101086,92051,9035,10716,14,2204,1775,429
07/22/2021,2,Hartford,85251,79411,5840,9560,21,2442,2004,438
07/22/2021,3,Litchfield,14783,13075,1708,8198,0,298,259,39
07/22/2021,4,Middlesex,12977,11788,1189,7989,2,374,287,87
07/22/2021,5,New Haven,93029,83377,9652,10884,19,2134,1840,294
07/22/2021,6,New London,22780,21448,1332,8590,9,451,349,102
07/22/2021,7,Tolland,9725,8819,906,6452,1,187,149,38
07/22/2021,8,Windham,11011,10541,470,9429,0,195,154,41
07/23/2021,1,Fairfield,101119,92078,9041,10719,15,2204,1775,429
07/23/2021,2,Hartford,85324,79478,5846,9568,24,2442,2004,438
07/23/2021,3,Litchfield,14794,13081,1713,8204,1,298,259,39
07/23/2021,4,Middlesex,12992,11801,1191,7998,2,374,287,87
07/23/2021,5,New Haven,93068,83412,9656,10888,22,2134,1840,294
07/23/2021,6,New London,22807,21468,1339,8600,10,451,349,102
07/23/2021,7,Tolland,9736,8828,908,6460,1,187,149,38
07/23/2021,8,Windham,11015,10545,470,9432,1,195,154,41
07/26/2021,1,Fairfield,101256,92172,9084,10734,30,2204,1775,429
07/26/2021,2,Hartford,85494,79611,5883,9588,34,2442,2004,438
07/26/2021,3,Litchfield,14808,13090,1718,8211,0,298,259,39
07/26/2021,4,Middlesex,13009,11813,1196,8009,0,374,287,87
07/26/2021,5,New Haven,93208,83524,9684,10905,33,2135,1841,294
07/26/2021,6,New London,22859,21501,1358,8619,8,451,349,102
07/26/2021,7,Tolland,9760,8846,914,6476,1,187,149,38
07/26/2021,8,Windham,11048,10573,475,9460,2,196,154,42
07/27/2021,1,Fairfield,101416,92300,9116,10751,32,2204,1775,429
07/27/2021,2,Hartford,85584,79695,5889,9598,32,2442,2004,438
07/27/2021,3,Litchfield,14828,13100,1728,8223,0,298,259,39
07/27/2021,4,Middlesex,13019,11823,1196,8015,0,374,287,87
07/27/2021,5,New Haven,93352,83651,9701,10921,28,2135,1841,294
07/27/2021,6,New London,22898,21539,1359,8634,9,451,349,102
07/27/2021,7,Tolland,9772,8858,914,6484,1,187,149,38
07/27/2021,8,Windham,11058,10583,475,9469,3,196,154,42
07/28/2021,1,Fairfield,101507,92379,9128,10760,38,2204,1775,429
07/28/2021,2,Hartford,85694,79786,5908,9610,30,2442,2004,438
07/28/2021,3,Litchfield,14834,13106,1728,8226,0,298,259,39
07/28/2021,4,Middlesex,13042,11841,1201,8029,0,374,287,87
07/28/2021,5,New Haven,93463,83743,9720,10934,26,2135,1841,294
07/28/2021,6,New London,22923,21560,1363,8643,7,451,349,102
07/28/2021,7,Tolland,9791,8873,918,6496,0,187,149,38
07/28/2021,8,Windham,11063,10586,477,9473,2,196,154,42
07/29/2021,1,Fairfield,101575,92429,9146,10768,41,2203,1774,429
07/29/2021,2,Hartford,85802,79880,5922,9622,26,2442,2004,438
07/29/2021,3,Litchfield,14841,13111,1730,8230,0,298,259,39
07/29/2021,4,Middlesex,13054,11850,1204,8036,1,374,287,87
07/29/2021,5,New Haven,93553,83819,9734,10945,30,2140,1845,295
07/29/2021,6,New London,22945,21577,1368,8652,12,451,349,102
07/29/2021,7,Tolland,9804,8882,922,6505,0,188,149,39
07/29/2021,8,Windham,11083,10603,480,9490,2,196,154,42
07/30/2021,1,Fairfield,101695,92509,9186,10780,41,2203,1774,429
07/30/2021,2,Hartford,85924,79974,5950,9636,24,2442,2004,438
07/30/2021,3,Litchfield,14864,13126,1738,8243,1,298,259,39
07/30/2021,4,Middlesex,13077,11864,1213,8051,1,374,287,87
07/30/2021,5,New Haven,93680,83905,9775,10960,33,2140,1845,295
07/30/2021,6,New London,22975,21602,1373,8663,13,451,349,102
07/30/2021,7,Tolland,9827,8904,923,6520,1,188,149,39
07/30/2021,8,Windham,11101,10618,483,9506,2,196,154,42
08/02/2021,1,Fairfield,101975,92746,9229,10810,37,2203,1774,429
08/02/2021,2,Hartford,86314,80273,6041,9679,36,2442,2004,438
08/02/2021,3,Litchfield,14908,13165,1743,8267,2,298,259,39
08/02/2021,4,Middlesex,13138,11911,1227,8088,2,374,287,87
08/02/2021,5,New Haven,93986,84153,9833,10996,50,2140,1845,295
08/02/2021,6,New London,23072,21684,1388,8700,17,451,349,102
08/02/2021,7,Tolland,9865,8929,936,6545,3,188,149,39
08/02/2021,8,Windham,11127,10640,487,9528,1,196,154,42
08/03/2021,1,Fairfield,102136,92909,9227,10827,40,2203,1774,429
08/03/2021,2,Hartford,86424,80371,6053,9692,42,2442,2004,438
08/03/2021,3,Litchfield,14929,13183,1746,8279,2,298,259,39
08/03/2021,4,Middlesex,13160,11933,1227,8102,2,374,287,87
08/03/2021,5,New Haven,94202,84374,9828,11021,55,2140,1847,293
08/03/2021,6,New London,23106,21719,1387,8712,21,450,349,101
08/03/2021,7,Tolland,9879,8941,938,6554,2,188,149,39
08/03/2021,8,Windham,11131,10643,488,9531,1,196,154,42
08/04/2021,1,Fairfield,102265,92986,9279,10841,40,2203,1774,429
08/04/2021,2,Hartford,86573,80489,6084,9709,45,2442,2004,438
08/04/2021,3,Litchfield,14947,13197,1750,8289,1,298,259,39
08/04/2021,4,Middlesex,13174,11943,1231,8110,6,374,287,87
08/04/2021,5,New Haven,94378,84492,9886,11042,52,2140,1847,293
08/04/2021,6,New London,23131,21739,1392,8722,17,450,349,101
08/04/2021,7,Tolland,9884,8945,939,6558,2,188,149,39
08/04/2021,8,Windham,11145,10650,495,9543,0,196,154,42
08/05/2021,1,Fairfield,102430,93143,9287,10858,40,2203,1774,429
08/05/2021,2,Hartford,86759,80652,6107,9729,41,2442,2004,438
08/05/2021,3,Litchfield,14964,13209,1755,8298,2,298,259,39
08/05/2021,4,Middlesex,13203,11969,1234,8128,5,374,287,87
08/05/2021,5,New Haven,94526,84623,9903,11059,53,2144,1850,294
08/05/2021,6,New London,23190,21791,1399,8744,12,450,349,101
08/05/2021,7,Tolland,9904,8965,939,6571,2,188,149,39
08/05/2021,8,Windham,11165,10664,501,9561,0,196,154,42
08/06/2021,1,Fairfield,102594,93263,9331,10876,47,2203,1774,429
08/06/2021,2,Hartford,86957,80825,6132,9752,50,2442,2004,438
08/06/2021,3,Litchfield,15012,13246,1766,8325,1,298,259,39
08/06/2021,4,Middlesex,13230,11993,1237,8145,4,374,287,87
08/06/2021,5,New Haven,94736,84780,9956,11083,59,2144,1850,294
08/06/2021,6,New London,23238,21837,1401,8762,12,450,349,101
08/06/2021,7,Tolland,9923,8985,938,6584,1,188,149,39
08/06/2021,8,Windham,11179,10677,502,9573,0,196,154,42
08/09/2021,1,Fairfield,102873,93497,9376,10905,59,2203,1775,428
08/09/2021,2,Hartford,87366,81171,6195,9797,54,2442,2004,438
08/09/2021,3,Litchfield,15060,13278,1782,8351,1,298,259,39
08/09/2021,4,Middlesex,13284,12036,1248,8178,5,374,287,87
08/09/2021,5,New Haven,95045,85034,10011,11120,70,2144,1850,294
08/09/2021,6,New London,23340,21926,1414,8801,13,450,349,101
08/09/2021,7,Tolland,9958,9020,938,6607,3,188,149,39
08/09/2021,8,Windham,11227,10718,509,9614,3,196,154,42
08/10/2021,1,Fairfield,102951,93580,9371,10914,66,2203,1775,428
08/10/2021,2,Hartford,87424,81226,6198,9804,55,2442,2004,438
08/10/2021,3,Litchfield,15064,13283,1781,8353,3,298,259,39
08/10/2021,4,Middlesex,13307,12059,1248,8192,9,374,287,87
08/10/2021,5,New Haven,95130,85121,10009,11129,69,2145,1850,295
08/10/2021,6,New London,23362,21948,1414,8809,11,450,349,101
08/10/2021,7,Tolland,9965,9027,938,6612,3,188,149,39
08/10/2021,8,Windham,11226,10717,509,9613,3,196,154,42
08/11/2021,1,Fairfield,103154,93749,9405,10935,73,2203,1775,428
08/11/2021,2,Hartford,87703,81465,6238,9835,60,2442,2004,438
08/11/2021,3,Litchfield,15096,13310,1786,8371,4,298,259,39
08/11/2021,4,Middlesex,13347,12097,1250,8217,7,374,287,87
08/11/2021,5,New Haven,95376,85339,10037,11158,71,2145,1850,295
08/11/2021,6,New London,23431,21996,1435,8835,10,450,349,101
08/11/2021,7,Tolland,9985,9044,941,6625,2,188,149,39
08/11/2021,8,Windham,11249,10739,510,9632,3,196,154,42
08/12/2021,1,Fairfield,103326,93907,9419,10953,71,2205,1776,429
08/12/2021,2,Hartford,87919,81660,6259,9859,73,2447,2008,439
08/12/2021,3,Litchfield,15132,13337,1795,8391,3,298,259,39
08/12/2021,4,Middlesex,13379,12121,1258,8236,12,375,288,87
08/12/2021,5,New Haven,95552,85507,10045,11179,73,2145,1850,295
08/12/2021,6,New London,23493,22050,1443,8858,12,452,351,101
08/12/2021,7,Tolland,10012,9063,949,6643,2,188,149,39
08/12/2021,8,Windham,11267,10757,510,9648,1,196,154,42
08/13/2021,1,Fairfield,103462,94019,9443,10968,66,2204,1776,428
08/13/2021,2,Hartford,88038,81747,6291,9873,82,2447,2008,439
08/13/2021,3,Litchfield,15149,13351,1798,8401,3,298,259,39
08/13/2021,4,Middlesex,13406,12144,1262,8253,14,375,288,87
08/13/2021,5,New Haven,95700,85632,10068,11196,76,2146,1851,295
08/13/2021,6,New London,23561,22104,1457,8884,15,452,351,101
08/13/2021,7,Tolland,10026,9070,956,6652,2,188,149,39
08/13/2021,8,Windham,11278,10768,510,9657,1,196,154,42
08/16/2021,1,Fairfield,103849,94337,9512,11009,67,2204,1776,428
08/16/2021,2,Hartford,88426,82074,6352,9916,85,2447,2008,439
08/16/2021,3,Litchfield,15213,13394,1819,8436,6,298,259,39
08/16/2021,4,Middlesex,13468,12198,1270,8291,15,375,288,87
08/16/2021,5,New Haven,96149,85988,10161,11249,89,2146,1851,295
08/16/2021,6,New London,23715,22247,1468,8942,17,452,351,101
08/16/2021,7,Tolland,10062,9101,961,6676,2,188,149,39
08/16/2021,8,Windham,11315,10802,513,9689,4,196,154,42
08/17/2021,1,Fairfield,104091,94492,9599,11034,70,2203,1776,427
08/17/2021,2,Hartford,88692,82278,6414,9946,103,2446,2008,438
08/17/2021,3,Litchfield,15239,13405,1834,8450,8,298,259,39
08/17/2021,4,Middlesex,13488,12213,1275,8304,15,375,288,87
08/17/2021,5,New Haven,96340,86116,10224,11271,97,2146,1851,295
08/17/2021,6,New London,23807,22314,1493,8977,19,452,351,101
08/17/2021,7,Tolland,10087,9122,965,6692,2,187,149,38
08/17/2021,8,Windham,11331,10814,517,9703,7,196,154,42
08/18/2021,1,Fairfield,104252,94629,9623,11051,82,2203,1776,427
08/18/2021,2,Hartford,88830,82405,6425,9962,106,2448,2010,438
08/18/2021,3,Litchfield,15260,13422,1838,8462,8,298,259,39
08/18/2021,4,Middlesex,13513,12232,1281,8319,16,375,288,87
08/18/2021,5,New Haven,96504,86255,10249,11290,107,2146,1851,295
08/18/2021,6,New London,23864,22363,1501,8998,19,452,351,101
08/18/2021,7,Tolland,10100,9133,967,6701,2,188,150,38
08/18/2021,8,Windham,11342,10826,516,9712,8,196,154,42
08/19/2021,1,Fairfield,104359,94735,9624,11063,78,2210,1782,428
08/19/2021,2,Hartford,88969,82534,6435,9977,107,2453,2014,439
08/19/2021,3,Litchfield,15288,13447,1841,8478,9,299,260,39
08/19/2021,4,Middlesex,13534,12249,1285,8332,12,377,290,87
08/19/2021,5,New Haven,96671,86391,10280,11310,111,2151,1855,296
08/19/2021,6,New London,23907,22398,1509,9015,18,453,352,101
08/19/2021,7,Tolland,10121,9153,968,6715,2,189,150,39
08/19/2021,8,Windham,11348,10832,516,9717,7,197,154,43
08/20/2021,1,Fairfield,104480,94812,9668,11076,85,2211,1783,428
08/20/2021,2,Hartford,89087,82624,6463,9990,104,2455,2016,439
08/20/2021,3,Litchfield,15304,13458,1846,8487,9,299,260,39
08/20/2021,4,Middlesex,13561,12269,1292,8349,13,377,290,87
08/20/2021,5,New Haven,96757,86427,10330,11320,110,2154,1858,296
08/20/2021,6,New London,23934,22423,1511,9025,20,453,352,101
08/20/2021,7,Tolland,10133,9161,972,6723,1,189,150,39
08/20/2021,8,Windham,11370,10854,516,9736,4,198,155,43
08/23/2021,1,Fairfield,104837,95128,9709,11113,87,2211,1783,428
08/23/2021,2,Hartford,89540,83043,6497,10041,126,2454,2015,439
08/23/2021,3,Litchfield,15404,13548,1856,8542,12,299,260,39
08/23/2021,4,Middlesex,13627,12322,1305,8389,10,377,290,87
08/23/2021,5,New Haven,97062,86690,10372,11356,99,2154,1858,296
08/23/2021,6,New London,24088,22563,1525,9083,25,453,352,101
08/23/2021,7,Tolland,10187,9213,974,6759,3,189,150,39
08/23/2021,8,Windham,11431,10913,518,9788,7,197,154,43
08/24/2021,1,Fairfield,105111,95374,9737,11143,95,2211,1783,428
08/24/2021,2,Hartford,89728,83221,6507,10062,129,2454,2015,439
08/24/2021,3,Litchfield,15434,13572,1862,8559,10,299,260,39
08/24/2021,4,Middlesex,13658,12352,1306,8408,10,377,290,87
08/24/2021,5,New Haven,97459,87074,10385,11402,106,2154,1858,296
08/24/2021,6,New London,24186,22653,1533,9120,30,453,352,101
08/24/2021,7,Tolland,10222,9247,975,6782,3,189,150,39
08/24/2021,8,Windham,11444,10924,520,9799,8,197,154,43
08/25/2021,1,Fairfield,105279,95477,9802,11160,100,2211,1783,428
08/25/2021,2,Hartford,89852,83291,6561,10076,123,2454,2015,439
08/25/2021,3,Litchfield,15463,13586,1877,8575,12,299,260,39
08/25/2021,4,Middlesex,13686,12365,1321,8425,9,377,290,87
08/25/2021,5,New Haven,97670,87217,10453,11427,92,2154,1858,296
08/25/2021,6,New London,24243,22687,1556,9141,29,453,352,101
08/25/2021,7,Tolland,10234,9255,979,6790,2,189,150,39
08/25/2021,8,Windham,11448,10928,520,9803,11,197,154,43
08/26/2021,1,Fairfield,105493,95683,9810,11183,105,2217,1788,429
08/26/2021,2,Hartford,90054,83475,6579,10099,122,2465,2026,439
08/26/2021,3,Litchfield,15496,13617,1879,8593,11,299,260,39
08/26/2021,4,Middlesex,13714,12389,1325,8443,10,377,290,87
08/26/2021,5,New Haven,97874,87414,10460,11451,90,2156,1859,297
08/26/2021,6,New London,24315,22753,1562,9168,31,453,352,101
08/26/2021,7,Tolland,10259,9278,981,6807,1,190,150,40
08/26/2021,8,Windham,11465,10943,522,9817,10,197,154,43
08/27/2021,1,Fairfield,105657,95796,9861,11200,104,2218,1788,430
08/27/2021,2,Hartford,90278,83661,6617,10124,116,2466,2027,439
08/27/2021,3,Litchfield,15520,13637,1883,8606,10,299,260,39
08/27/2021,4,Middlesex,13745,12418,1327,8462,7,377,290,87
08/27/2021,5,New Haven,98090,87585,10505,11476,96,2157,1860,297
08/27/2021,6,New London,24391,22820,1571,9197,36,453,352,101
08/27/2021,7,Tolland,10287,9305,982,6825,2,190,150,40
08/27/2021,8,Windham,11486,10963,523,9835,7,197,154,43
08/30/2021,1,Fairfield,105960,96051,9909,11233,89,2218,1788,430
08/30/2021,2,Hartford,90617,83965,6652,10162,121,2466,2027,439
08/30/2021,3,Litchfield,15585,13693,1892,8642,7,299,260,39
08/30/2021,4,Middlesex,13785,12452,1333,8486,11,377,290,87
08/30/2021,5,New Haven,98478,87944,10534,11521,117,2157,1860,297
08/30/2021,6,New London,24514,22933,1581,9243,29,453,352,101
08/30/2021,7,Tolland,10324,9340,984,6850,2,190,150,40
08/30/2021,8,Windham,11546,11019,527,9887,4,197,154,43
08/31/2021,1,Fairfield,106173,96197,9976,11255,84,2218,1788,430
08/31/2021,2,Hartford,90924,84218,6706,10196,120,2466,2027,439
08/31/2021,3,Litchfield,15635,13729,1906,8670,7,299,260,39
08/31/2021,4,Middlesex,13817,12476,1341,8506,9,377,290,87
08/31/2021,5,New Haven,98738,88157,10581,11552,107,2157,1860,297
08/31/2021,6,New London,24595,23002,1593,9274,32,453,352,101
08/31/2021,7,Tolland,10363,9368,995,6876,2,190,150,40
08/31/2021,8,Windham,11564,11026,538,9902,2,197,154,43
09/01/2021,1,Fairfield,106300,96300,10000,11269,78,2218,1788,430
09/01/2021,2,Hartford,91190,84453,6737,10226,123,2466,2027,439
09/01/2021,3,Litchfield,15682,13775,1907,8696,7,299,260,39
09/01/2021,4,Middlesex,13838,12495,1343,8519,9,377,290,87
09/01/2021,5,New Haven,98889,88263,10626,11569,102,2157,1860,297
09/01/2021,6,New London,24663,23059,1604,9300,32,453,352,101
